powder_id,block,tilt_deg,phase,trial,action,rpm,before_g,after_g,delta_g,flag,t_ms
brown-rice-flour,A,45.0,baseline,0,,,0.0,0.0,0.0,,7465
brown-rice-flour,A,45.0,baseline,1,,,0.0,0.0,0.0,,9561
brown-rice-flour,A,45.0,baseline,2,,,0.0,0.0,0.0,,11676
brown-rice-flour,A,45.0,baseline,3,,,0.0,0.0,0.0,,13770
brown-rice-flour,A,45.0,baseline,4,,,0.0,0.0,0.0,,15885
brown-rice-flour,A,45.0,baseline,5,,,0.0,0.0,0.0,,17979
brown-rice-flour,A,45.0,baseline,6,,,0.0,0.0,0.0,,20080
brown-rice-flour,A,45.0,baseline,7,,,0.0,0.0,0.0,,22195
brown-rice-flour,B,0.0,hold,0,15,,0.0,0.0,0.0,,42650
brown-rice-flour,B,45.0,hold,0,15,,0.0,0.0,0.0,,63116
brown-rice-flour,B,90.0,hold,0,15,,0.0,0.0,0.0,,83582
brown-rice-flour,C,0.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,96015
brown-rice-flour,C,0.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,102420
brown-rice-flour,C,0.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,108827
brown-rice-flour,C,0.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,115233
brown-rice-flour,C,0.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,121641
brown-rice-flour,C,0.0,rotation,5,360.0,30.0,0.0,0.0,0.0,,128048
brown-rice-flour,C,45.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,139722
brown-rice-flour,C,45.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,146126
brown-rice-flour,C,45.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,152530
brown-rice-flour,C,45.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,158936
brown-rice-flour,C,45.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,165344
brown-rice-flour,C,45.0,rotation,5,360.0,30.0,0.0,0.0,0.0,,171752
brown-rice-flour,C,90.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,183424
brown-rice-flour,C,90.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,189828
brown-rice-flour,C,90.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,196234
brown-rice-flour,C,90.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,202640
brown-rice-flour,C,90.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,209048
brown-rice-flour,C,90.0,rotation,5,360.0,30.0,0.0,0.0,0.0,,215455
brown-rice-flour,D,45.0,speed,0,3.0,15.0,0.0,0.0,0.0,,236695
brown-rice-flour,D,45.0,speed,1,3.0,45.0,0.0,0.0,0.0,,243677
brown-rice-flour,D,45.0,speed,2,3.0,90.0,0.0,0.0012,0.0012,,248544
brown-rice-flour,E,0.0,refeed,0,360.0,30.0,0.0,0.0,0.0,lowflow,260215
brown-rice-flour,E,0.0,tap,0,1,,0.0,0.0,0.0,,262611
brown-rice-flour,E,0.0,refeed,1,360.0,30.0,0.0,0.0,0.0,lowflow,269015
brown-rice-flour,E,0.0,tap,1,1,,0.0,0.0,0.0,,271411
brown-rice-flour,E,0.0,refeed,2,360.0,30.0,0.0,0.0,0.0,lowflow,277814
brown-rice-flour,E,0.0,tap,2,1,,0.0,0.0,0.0,,280197
brown-rice-flour,E,0.0,refeed,3,360.0,30.0,0.0,0.0,0.0,lowflow,286605
brown-rice-flour,E,0.0,tap,3,1,,0.0,0.0,0.0,,289004
brown-rice-flour,E,0.0,refeed,4,360.0,30.0,0.0,0.0,0.0,,295407
brown-rice-flour,E,0.0,tap,4,1,,0.0,0.0,0.0,,297804
brown-rice-flour,E,0.0,refeed,5,360.0,30.0,0.0,0.0,0.0,,304208
brown-rice-flour,E,0.0,tap,5,1,,0.0,0.0,0.0,,306604
brown-rice-flour,E,0.0,refeed,6,360.0,30.0,0.0,0.0,0.0,,313007
brown-rice-flour,E,0.0,tap,6,1,,0.0,0.0,0.0,,315390
brown-rice-flour,E,0.0,refeed,7,360.0,30.0,0.0,0.0,0.0,,321796
brown-rice-flour,E,0.0,tap,7,1,,0.0,0.0,0.0,,324193
brown-rice-flour,E,45.0,refeed,0,360.0,30.0,0.0,0.0,0.0,lowflow,335855
brown-rice-flour,E,45.0,tap,0,1,,0.0,0.0,0.0,,338252
brown-rice-flour,E,45.0,refeed,1,360.0,30.0,0.0,0.0019,0.0019,,344656
brown-rice-flour,E,45.0,tap,1,1,,0.0019,0.002,0.0001,,347053
brown-rice-flour,E,45.0,refeed,2,360.0,30.0,0.002,0.0021,0.0001,lowflow,353460
brown-rice-flour,E,45.0,tap,2,1,,0.0021,0.002,-0.0001,,355842
brown-rice-flour,E,45.0,refeed,3,360.0,30.0,0.002,0.0023,0.0003,lowflow,362251
brown-rice-flour,E,45.0,tap,3,1,,0.0023,0.0022,-0.0001,,364648
