powder_id,block,tilt_deg,phase,trial,action,rpm,before_g,after_g,delta_g,flag,t_ms
brown-rice-flour,A,45.0,baseline,0,,,0.0,0.0,0.0,,7493
brown-rice-flour,A,45.0,baseline,1,,,0.0,0.0,0.0,,9608
brown-rice-flour,A,45.0,baseline,2,,,0.0,0.0,0.0,,11702
brown-rice-flour,A,45.0,baseline,3,,,0.0,0.0,0.0,,13817
brown-rice-flour,A,45.0,baseline,4,,,0.0,0.0,0.0,,15911
brown-rice-flour,A,45.0,baseline,5,,,0.0,0.0,0.0,,18012
brown-rice-flour,A,45.0,baseline,6,,,0.0,0.0,0.0,,20127
brown-rice-flour,A,45.0,baseline,7,,,0.0,0.0,0.0,,22221
brown-rice-flour,B,0.0,hold,0,15,,0.0,0.0,0.0,,42693
brown-rice-flour,B,45.0,hold,0,15,,0.0,0.0,0.0,,63174
brown-rice-flour,B,90.0,hold,0,15,,0.0,0.0,0.0,,83619
brown-rice-flour,C,0.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,96048
brown-rice-flour,C,0.0,rotation,1,360.0,30.0,0.0,0.0005,0.0005,,102456
brown-rice-flour,C,0.0,rotation,2,360.0,30.0,0.0005,0.0005,0.0,lowflow,108864
brown-rice-flour,C,0.0,rotation,3,360.0,30.0,0.0005,0.0005,0.0,lowflow,115271
brown-rice-flour,C,0.0,rotation,4,360.0,30.0,0.0005,0.0018,0.0013,,121679
brown-rice-flour,C,0.0,rotation,5,360.0,30.0,0.0018,0.0018,0.0,lowflow,128084
brown-rice-flour,C,45.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,139758
brown-rice-flour,C,45.0,rotation,1,360.0,30.0,0.0,0.0014,0.0014,,146164
brown-rice-flour,C,45.0,rotation,2,360.0,30.0,0.0014,0.0015,0.0001,lowflow,152567
brown-rice-flour,C,45.0,rotation,3,360.0,30.0,0.0015,0.0015,0.0,lowflow,158974
brown-rice-flour,C,45.0,rotation,4,360.0,30.0,0.0015,0.0015,0.0,lowflow,165380
brown-rice-flour,C,45.0,rotation,5,360.0,30.0,0.0015,0.0015,0.0,lowflow,171788
brown-rice-flour,C,90.0,rotation,0,360.0,30.0,0.0,0.0,0.0,lowflow,183454
brown-rice-flour,C,90.0,rotation,1,360.0,30.0,0.0,0.0,0.0,lowflow,189862
brown-rice-flour,C,90.0,rotation,2,360.0,30.0,0.0,0.0,0.0,lowflow,196269
brown-rice-flour,C,90.0,rotation,3,360.0,30.0,0.0,0.0,0.0,lowflow,202677
brown-rice-flour,C,90.0,rotation,4,360.0,30.0,0.0,0.0,0.0,,209086
brown-rice-flour,C,90.0,rotation,5,360.0,30.0,0.0,0.0012,0.0012,,215491
brown-rice-flour,D,45.0,speed,0,3.0,15.0,0.0,0.0,0.0,,236921
brown-rice-flour,D,45.0,speed,1,3.0,45.0,0.0,0.0,0.0,,243904
brown-rice-flour,D,45.0,speed,2,3.0,90.0,0.0,0.0026,0.0026,,248970
brown-rice-flour,E,0.0,refeed,0,360.0,30.0,0.0,0.0001,0.0001,lowflow,260639
brown-rice-flour,E,0.0,tap,0,1,,0.0001,0.0,-0.0001,,263020
brown-rice-flour,E,0.0,refeed,1,360.0,30.0,0.0,0.0009,0.0009,,269426
brown-rice-flour,E,0.0,tap,1,1,,0.0009,0.001,0.0001,,271823
brown-rice-flour,E,0.0,refeed,2,360.0,30.0,0.001,0.0021,0.0011,,278228
brown-rice-flour,E,0.0,tap,2,1,,0.0021,0.0021,0.0,,280625
brown-rice-flour,E,0.0,refeed,3,360.0,30.0,0.0021,0.003,0.0009,,287031
brown-rice-flour,E,0.0,tap,3,1,,0.003,0.0031,0.0001,,289413
brown-rice-flour,E,0.0,refeed,4,360.0,30.0,0.0031,0.0034,0.0003,lowflow,295823
brown-rice-flour,E,0.0,tap,4,1,,0.0034,0.0035,0.0001,,298220
brown-rice-flour,E,0.0,refeed,5,360.0,30.0,0.0035,0.0037,0.0002,lowflow,304626
brown-rice-flour,E,0.0,tap,5,1,,0.0038,0.0039,0.0001,,307009
brown-rice-flour,E,0.0,refeed,6,360.0,30.0,0.0039,0.004,0.0001,lowflow,313418
brown-rice-flour,E,0.0,tap,6,1,,0.004,0.0041,0.0001,,315815
brown-rice-flour,E,0.0,refeed,7,360.0,30.0,0.0041,0.005,0.0009,,322221
brown-rice-flour,E,0.0,tap,7,1,,0.005,0.005,0.0,,324605
brown-rice-flour,E,45.0,refeed,0,360.0,30.0,0.0,0.002,0.002,,336271
brown-rice-flour,E,45.0,tap,0,1,,0.002,0.002,0.0,,338668
brown-rice-flour,E,45.0,refeed,1,360.0,30.0,0.002,0.0044,0.0024,,345070
brown-rice-flour,E,45.0,tap,1,1,,0.0044,0.0054,0.001,,348226
brown-rice-flour,E,45.0,refeed,2,360.0,30.0,0.0054,0.0056,0.0002,lowflow,354636
brown-rice-flour,E,45.0,tap,2,1,,0.0056,0.0057,0.0001,,357033
brown-rice-flour,E,45.0,refeed,3,360.0,30.0,0.0058,0.0083,0.0025,,363439
brown-rice-flour,E,45.0,tap,3,1,,0.0083,0.0083,0.0,,365822
brown-rice-flour,E,45.0,refeed,4,360.0,30.0,0.0083,0.0089,0.0006,,372231
brown-rice-flour,E,45.0,tap,4,1,,0.0089,0.0089,0.0,,374628
brown-rice-flour,E,45.0,refeed,5,360.0,30.0,0.0089,0.0091,0.0002,lowflow,381034
brown-rice-flour,E,45.0,tap,5,1,,0.0091,0.0093,0.0002,,383419
brown-rice-flour,E,45.0,refeed,6,360.0,30.0,0.0093,0.01,0.0007,,389826
brown-rice-flour,E,45.0,tap,6,1,,0.01,0.01,0.0,,392223
brown-rice-flour,E,45.0,refeed,7,360.0,30.0,0.01,0.011,0.001,,398629
brown-rice-flour,E,45.0,tap,7,1,,0.011,0.011,0.0,,401025
