M,experiment,tap-characterization
M,powder_id,salt
M,angles_plate_deg,0.0|10.0|18.0|25.0
M,reps,3
M,prime_deg,360.0
M,prime_rpm,30.0
M,n_ctrl,3
M,n_taps,10
M,n_post,2
M,tap_count_per_event,1
M,tap_on_ms,60
M,tap_pwm_duty,1.0
M,tail_ms,1500
E,24,zeroing scale (single tare for the whole session)
E,637,=== trial 1 : angle 0.0 plate deg, rep 1 ===
D,24531,1,3,tap,0.0188,S
D,24627,1,3,tap,0.0189,S
D,24721,1,3,tap,0.0190,U
D,24816,1,3,tap,0.0191,U
D,24912,1,3,tap,0.0192,U
D,25008,1,3,tap,0.0194,U
D,25104,1,3,tap,0.0195,U
D,25200,1,3,tap,0.0196,U
D,25296,1,3,tap,0.0197,U
P,27017,1,0.0,1,3,tap,0.0213
E,27020,tap 4 (single pulse, 60 ms)
D,27113,1,4,tap,0.0212,S
D,27208,1,4,tap,0.0212,S
D,27304,1,4,tap,0.0212,S
D,27398,1,4,tap,0.0212,S
D,27494,1,4,tap,0.0212,S
D,27590,1,4,tap,0.0212,S
D,27686,1,4,tap,0.0212,S
D,27782,1,4,tap,0.0213,S
D,27877,1,4,tap,0.0213,S
D,27973,1,4,tap,0.0214,U
D,28069,1,4,tap,0.0215,U
D,28165,1,4,tap,0.0216,U
D,28259,1,4,tap,0.0217,U
D,28355,1,4,tap,0.0218,U
D,28450,1,4,tap,0.0219,U
D,28546,1,4,tap,0.0220,U
P,30268,1,0.0,1,4,tap,0.0236
E,30271,tap 5 (single pulse, 60 ms)
D,30364,1,5,tap,0.0236,S
D,30459,1,5,tap,0.0235,S
D,30555,1,5,tap,0.0235,S
D,30651,1,5,tap,0.0235,S
D,30747,1,5,tap,0.0235,S
D,30843,1,5,tap,0.0235,S
D,30936,1,5,tap,0.0235,S
D,31032,1,5,tap,0.0236,S
D,31128,1,5,tap,0.0236,S
D,31224,1,5,tap,0.0237,U
D,31320,1,5,tap,0.0238,U
D,31416,1,5,tap,0.0239,U
D,31512,1,5,tap,0.0240,U
D,31607,1,5,tap,0.0241,U
D,31703,1,5,tap,0.0241,U
D,31797,1,5,tap,0.0242,U
P,33329,1,0.0,1,5,tap,0.0253
E,33332,tap 6 (single pulse, 60 ms)
D,33424,1,6,tap,0.0253,S
D,33520,1,6,tap,0.0253,S
D,33614,1,6,tap,0.0253,S
D,33710,1,6,tap,0.0253,S
D,33806,1,6,tap,0.0253,S
D,33902,1,6,tap,0.0253,S
D,33998,1,6,tap,0.0253,S
D,34094,1,6,tap,0.0253,S
D,34189,1,6,tap,0.0254,S
D,34285,1,6,tap,0.0255,U
D,34381,1,6,tap,0.0256,U
D,34475,1,6,tap,0.0257,U
D,34571,1,6,tap,0.0258,U
D,34666,1,6,tap,0.0260,U
D,34762,1,6,tap,0.0261,U
D,34858,1,6,tap,0.0262,U
P,36580,1,0.0,1,6,tap,0.0276
E,36583,tap 7 (single pulse, 60 ms)
D,36675,1,7,tap,0.0277,S
D,36771,1,7,tap,0.0277,S
D,36867,1,7,tap,0.0277,S
D,36963,1,7,tap,0.0277,S
D,37063,1,7,tap,0.0277,S
D,37153,1,7,tap,0.0277,S
D,37248,1,7,tap,0.0277,S
D,37344,1,7,tap,0.0277,S
D,37440,1,7,tap,0.0277,S
D,37536,1,7,tap,0.0277,S
D,37632,1,7,tap,0.0278,S
D,37728,1,7,tap,0.0278,S
D,37823,1,7,tap,0.0279,U
D,37919,1,7,tap,0.0279,U
D,38015,1,7,tap,0.0279,U
D,38109,1,7,tap,0.0279,S
P,39451,1,0.0,1,7,tap,0.0286
E,39454,tap 8 (single pulse, 60 ms)
D,39545,1,8,tap,0.0286,S
D,39640,1,8,tap,0.0286,S
D,39736,1,8,tap,0.0286,S
D,39830,1,8,tap,0.0286,S
D,39926,1,8,tap,0.0286,S
D,40022,1,8,tap,0.0286,S
D,40118,1,8,tap,0.0286,S
D,40214,1,8,tap,0.0287,S
D,40309,1,8,tap,0.0287,S
D,40405,1,8,tap,0.0287,S
D,40501,1,8,tap,0.0288,U
D,40597,1,8,tap,0.0288,U
D,40693,1,8,tap,0.0289,U
D,40787,1,8,tap,0.0289,U
D,40882,1,8,tap,0.0290,U
D,40978,1,8,tap,0.0290,U
P,42510,1,0.0,1,8,tap,0.0297
E,42513,tap 9 (single pulse, 60 ms)
D,42604,1,9,tap,0.0297,S
D,42700,1,9,tap,0.0297,S
D,42796,1,9,tap,0.0297,S
D,42891,1,9,tap,0.0297,S
D,42987,1,9,tap,0.0297,S
D,43083,1,9,tap,0.0297,S
D,43179,1,9,tap,0.0297,S
D,43275,1,9,tap,0.0297,S
D,43369,1,9,tap,0.0297,S
D,43465,1,9,tap,0.0297,S
D,43560,1,9,tap,0.0298,S
D,43656,1,9,tap,0.0298,S
D,43752,1,9,tap,0.0298,S
D,43848,1,9,tap,0.0298,S
D,43944,1,9,tap,0.0298,S
D,44040,1,9,tap,0.0299,S
P,45192,1,0.0,1,9,tap,0.0303
E,45195,tap 10 (single pulse, 60 ms)
D,45283,1,10,tap,0.0303,S
D,45377,1,10,tap,0.0303,S
D,45473,1,10,tap,0.0303,S
D,45569,1,10,tap,0.0303,S
D,45665,1,10,tap,0.0303,S
D,45761,1,10,tap,0.0303,S
D,45857,1,10,tap,0.0303,S
D,45952,1,10,tap,0.0303,S
D,46046,1,10,tap,0.0303,S
D,46142,1,10,tap,0.0303,S
D,46238,1,10,tap,0.0304,S
D,46334,1,10,tap,0.0304,S
D,46430,1,10,tap,0.0306,U
D,46526,1,10,tap,0.0307,U
D,46621,1,10,tap,0.0308,U
D,46717,1,10,tap,0.0308,U
P,48248,1,0.0,1,10,tap,0.0316
D,48343,1,1,post,0.0316,S
D,48438,1,1,post,0.0316,S
D,48534,1,1,post,0.0316,S
D,48630,1,1,post,0.0316,S
D,48724,1,1,post,0.0316,S
D,48820,1,1,post,0.0316,S
D,48916,1,1,post,0.0316,S
D,49012,1,1,post,0.0316,S
D,49108,1,1,post,0.0316,S
D,49203,1,1,post,0.0316,S
D,49299,1,1,post,0.0316,S
D,49395,1,1,post,0.0316,S
D,49491,1,1,post,0.0316,S
D,49587,1,1,post,0.0316,S
D,49681,1,1,post,0.0316,S
D,49777,1,1,post,0.0316,S
P,50551,1,0.0,1,1,post,0.0316
D,50643,1,2,post,0.0316,S
D,50733,1,2,post,0.0316,S
D,50829,1,2,post,0.0316,S
D,50925,1,2,post,0.0316,S
D,51021,1,2,post,0.0316,S
D,51117,1,2,post,0.0316,S
D,51213,1,2,post,0.0316,S
D,51308,1,2,post,0.0316,S
D,51402,1,2,post,0.0316,S
D,51498,1,2,post,0.0316,S
D,51594,1,2,post,0.0316,S
D,51690,1,2,post,0.0316,S
D,51786,1,2,post,0.0316,S
D,51881,1,2,post,0.0316,S
D,51977,1,2,post,0.0316,S
D,52073,1,2,post,0.0316,S
P,52846,1,0.0,1,2,post,0.0316
E,52849,=== trial 2 : angle 10.0 plate deg, rep 1 ===
P,55050,2,10.0,1,0,base,0.0316
E,55054,prime rotate 360 deg @ 30 rpm
D,59341,2,0,prime,0.1001,S
D,59435,2,0,prime,0.1000,S
D,59531,2,0,prime,0.1000,S
D,59626,2,0,prime,0.1000,S
D,59722,2,0,prime,0.1000,S
D,59818,2,0,prime,0.1000,S
D,59925,2,0,prime,0.1000,S
D,60106,2,0,prime,0.1000,S
D,60202,2,0,prime,0.1000,S
D,60295,2,0,prime,0.1000,S
D,60391,2,0,prime,0.1000,S
D,60487,2,0,prime,0.1000,S
D,60583,2,0,prime,0.1000,S
D,60679,2,0,prime,0.1000,S
D,60775,2,0,prime,0.1000,S
D,60871,2,0,prime,0.1000,S
D,60966,2,0,prime,0.1000,S
D,61062,2,0,prime,0.1000,S
D,61156,2,0,prime,0.1000,S
D,61252,2,0,prime,0.1000,S
D,61348,2,0,prime,0.1000,S
D,61444,2,0,prime,0.1000,S
D,61540,2,0,prime,0.1000,S
D,61635,2,0,prime,0.1000,S
D,61731,2,0,prime,0.1000,S
D,61827,2,0,prime,0.1000,S
