M,controller,pid-v2
M,powder_id,salt
M,target_g,0.5
M,kp,150.0
M,ki,8.0
M,t_ant_s,1.1
M,max_rpm,45.0
M,tol_g,0.002
E,19,preroll start (pre-zeroing absolute mass)
D,72,1.0436,S,0.0,0.00,0,preroll
D,166,1.0436,S,0.0,0.00,0,preroll
D,262,1.0436,S,0.0,0.00,0,preroll
D,358,1.0436,S,0.0,0.00,0,preroll
D,454,1.0436,S,0.0,0.00,0,preroll
D,550,1.0436,S,0.0,0.00,0,preroll
D,646,1.0436,S,0.0,0.00,0,preroll
D,741,1.0436,S,0.0,0.00,0,preroll
D,837,1.0436,S,0.0,0.00,0,preroll
D,933,1.0436,S,0.0,0.00,0,preroll
D,1027,1.0436,S,0.0,0.00,0,preroll
D,1123,1.0436,S,0.0,0.00,0,preroll
D,1219,1.0436,S,0.0,0.00,0,preroll
D,1315,1.0436,S,0.0,0.00,0,preroll
D,1411,1.0436,S,0.0,0.00,0,preroll
D,1506,1.0436,S,0.0,0.00,0,preroll
D,1602,1.0436,S,0.0,0.00,0,preroll
D,1698,1.0436,S,0.0,0.00,0,preroll
D,1794,1.0436,S,0.0,0.00,0,preroll
D,1888,1.0436,S,0.0,0.00,0,preroll
D,1983,1.0436,S,0.0,0.00,0,preroll
D,2079,1.0436,S,0.0,0.00,0,preroll
D,2175,1.0436,S,0.0,0.00,0,preroll
D,2271,1.0436,S,0.0,0.00,0,preroll
D,2367,1.0436,S,0.0,0.00,0,preroll
D,2463,1.0436,S,0.0,0.00,0,preroll
D,2559,1.0436,S,0.0,0.00,0,preroll
D,2654,1.0436,S,0.0,0.00,0,preroll
D,2748,1.0436,S,0.0,0.00,0,preroll
D,2844,1.0436,S,0.0,0.00,0,preroll
D,2940,1.0436,S,0.0,0.00,0,preroll
D,3036,1.0436,S,0.0,0.00,0,preroll
D,3132,1.0436,S,0.0,0.00,0,preroll
D,3227,1.0436,S,0.0,0.00,0,preroll
D,3323,1.0436,S,0.0,0.00,0,preroll
D,3419,1.0436,S,0.0,0.00,0,preroll
D,3515,1.0437,S,0.0,0.00,0,preroll
D,3611,1.0437,S,0.0,0.00,0,preroll
D,3705,1.0437,S,0.0,0.00,0,preroll
D,3801,1.0437,S,0.0,0.00,0,preroll
D,3897,1.0437,S,0.0,0.00,0,preroll
D,3992,1.0437,S,0.0,0.00,0,preroll
D,4088,1.0437,S,0.0,0.00,0,preroll
D,4184,1.0437,S,0.0,0.00,0,preroll
D,4280,1.0437,S,0.0,0.00,0,preroll
D,4376,1.0437,S,0.0,0.00,0,preroll
D,4472,1.0437,S,0.0,0.00,0,preroll
D,4565,1.0437,S,0.0,0.00,0,preroll
D,4661,1.0437,S,0.0,0.00,0,preroll
D,4757,1.0437,S,0.0,0.00,0,preroll
D,4853,1.0437,S,0.0,0.00,0,preroll
D,4949,1.0437,S,0.0,0.00,0,preroll
D,5045,1.0437,S,0.0,0.00,0,preroll
D,5141,1.0437,S,0.0,0.00,0,preroll
D,5236,1.0437,S,0.0,0.00,0,preroll
D,5332,1.0437,S,0.0,0.00,0,preroll
D,5426,1.0437,S,0.0,0.00,0,preroll
D,5522,1.0437,S,0.0,0.00,0,preroll
D,5618,1.0437,S,0.0,0.00,0,preroll
D,5714,1.0437,S,0.0,0.00,0,preroll
D,5809,1.0437,S,0.0,0.00,0,preroll
D,5905,1.0437,S,0.0,0.00,0,preroll
D,6001,1.0437,S,0.0,0.00,0,preroll
D,6097,1.0437,S,0.0,0.00,0,preroll
D,6193,1.0437,S,0.0,0.00,0,preroll
D,6287,1.0437,S,0.0,0.00,0,preroll
D,6382,1.0437,S,0.0,0.00,0,preroll
D,6478,1.0437,S,0.0,0.00,0,preroll
D,6574,1.0437,S,0.0,0.00,0,preroll
D,6670,1.0437,S,0.0,0.00,0,preroll
D,6766,1.0437,S,0.0,0.00,0,preroll
D,6862,1.0437,S,0.0,0.00,0,preroll
D,6958,1.0437,S,0.0,0.00,0,preroll
D,7053,1.0437,S,0.0,0.00,0,preroll
D,7149,1.0437,S,0.0,0.00,0,preroll
D,7243,1.0437,S,0.0,0.00,0,preroll
D,7339,1.0437,S,0.0,0.00,0,preroll
D,7435,1.0437,S,0.0,0.00,0,preroll
D,7531,1.0437,S,0.0,0.00,0,preroll
D,7626,1.0437,S,0.0,0.00,0,preroll
D,7722,1.0437,S,0.0,0.00,0,preroll
D,7818,1.0437,S,0.0,0.00,0,preroll
D,7914,1.0437,S,0.0,0.00,0,preroll
D,8010,1.0437,S,0.0,0.00,0,preroll
D,8104,1.0437,S,0.0,0.00,0,preroll
D,8200,1.0437,S,0.0,0.00,0,preroll
D,8295,1.0437,S,0.0,0.00,0,preroll
D,8391,1.0437,S,0.0,0.00,0,preroll
D,8487,1.0437,S,0.0,0.00,0,preroll
D,8583,1.0437,S,0.0,0.00,0,preroll
D,8679,1.0437,S,0.0,0.00,0,preroll
D,8775,1.0437,S,0.0,0.00,0,preroll
D,8870,1.0437,S,0.0,0.00,0,preroll
D,8964,1.0437,S,0.0,0.00,0,preroll
D,9060,1.0437,S,0.0,0.00,0,preroll
D,9156,1.0437,S,0.0,0.00,0,preroll
D,9252,1.0437,S,0.0,0.00,0,preroll
D,9348,1.0437,S,0.0,0.00,0,preroll
D,9444,1.0437,S,0.0,0.00,0,preroll
D,9539,1.0437,S,0.0,0.00,0,preroll
D,9635,1.0437,S,0.0,0.00,0,preroll
D,9731,1.0437,S,0.0,0.00,0,preroll
D,9827,1.0437,S,0.0,0.00,0,preroll
D,9921,1.0437,S,0.0,0.00,0,preroll
D,10017,1.0437,S,0.0,0.00,0,preroll
E,10079,tare (Z) sent
E,10694,tare settled at 0.0000 g
D,10785,0.0000,S,0.0,0.00,0,tare
E,10787,dose start: PID to 0.5000 g
D,10879,0.0000,S,0.0,0.00,0,dose
D,10984,0.0000,S,1.1,45.00,0,dose
D,11078,0.0000,S,2.4,45.00,0,dose
D,11172,0.0000,S,3.5,45.00,0,dose
D,11266,0.0000,S,4.6,45.00,0,dose
D,11360,0.0000,S,5.7,45.00,0,dose
D,11454,0.0000,S,6.9,45.00,0,dose
D,11548,0.0000,S,8.0,45.00,0,dose
D,11642,0.0000,S,9.1,45.00,0,dose
D,11736,0.0044,U,10.3,45.00,0,dose
D,11834,0.0085,U,11.4,45.00,0,dose
D,11928,0.0148,U,12.6,45.00,0,dose
D,12025,0.0239,U,13.7,45.00,0,dose
D,12120,0.0356,U,14.8,45.00,0,dose
D,12216,0.0492,U,16.0,45.00,0,dose
D,12312,0.0642,U,17.1,45.00,0,dose
D,12407,0.0802,U,18.3,45.00,0,dose
D,12503,0.0974,U,19.4,45.00,0,dose
D,12598,0.1154,U,20.6,45.00,0,dose
D,12693,0.1336,U,21.7,45.00,0,dose
D,12789,0.1508,U,22.9,45.00,0,dose
D,12885,0.1665,U,24.0,42.07,0,dose
D,12980,0.1806,U,25.0,37.97,0,dose
