powder_id,run,t_ms,mass_g,frame,tilt_deg,auger_rpm_cmd,taps_cum,phase
salt,run1,117125,0.9407,S,25.0,14.89,18,dose
salt,run1,117221,0.9407,S,25.0,14.89,18,dose
salt,run1,117317,0.9407,S,25.0,14.89,18,dose
salt,run1,117411,0.9407,S,25.0,14.89,18,dose
salt,run1,117507,0.9407,S,25.0,14.89,18,dose
salt,run1,117603,0.9407,S,25.0,14.89,18,dose
salt,run1,117698,0.9407,S,25.0,14.89,18,dose
salt,run1,117794,0.9407,S,25.0,14.89,18,dose
salt,run1,117890,0.9407,S,25.0,14.89,18,dose
salt,run1,117986,0.9407,S,25.0,14.89,18,dose
salt,run1,118082,0.9407,S,25.0,14.89,18,dose
salt,run1,118178,0.9407,S,25.0,14.89,18,dose
salt,run1,118274,0.9407,S,25.0,14.89,18,dose
salt,run1,118368,0.9407,S,25.0,14.89,18,dose
salt,run1,118463,0.9407,S,25.0,14.89,18,dose
salt,run1,118559,0.9407,S,25.0,14.89,18,dose
salt,run1,118655,0.9407,S,25.0,14.89,18,dose
salt,run1,118751,0.9407,S,25.0,14.89,18,dose
salt,run1,118847,0.9407,S,25.0,14.89,18,dose
salt,run1,118943,0.9407,S,25.0,14.89,18,dose
salt,run1,119038,0.9407,S,25.0,14.89,18,dose
salt,run1,119134,0.9407,S,25.0,14.89,18,dose
salt,run1,119228,0.9407,S,25.0,14.89,18,dose
salt,run1,119324,0.9407,S,25.0,14.89,18,dose
salt,run1,119420,0.9407,S,25.0,14.89,18,dose
salt,run1,119516,0.9407,S,25.0,14.89,18,dose
salt,run1,119611,0.9407,S,25.0,14.89,18,dose
salt,run1,119707,0.9407,S,25.0,14.89,18,dose
salt,run1,119803,0.9407,S,25.0,14.89,18,dose
salt,run1,119899,0.9407,S,25.0,14.89,18,dose
salt,run1,119995,0.9407,S,25.0,14.89,18,dose
salt,run1,120089,0.9407,S,25.0,14.89,18,dose
salt,run1,120184,0.9407,S,25.0,14.89,18,dose
salt,run1,120280,0.9407,S,25.0,14.89,18,dose
salt,run1,120376,0.9407,S,25.0,14.89,18,dose
salt,run1,120472,0.9407,S,25.0,14.89,18,dose
salt,run1,120568,0.9407,S,25.0,14.89,18,dose
salt,run1,120664,0.9407,S,25.0,14.89,18,dose
salt,run1,120760,0.9407,S,25.0,14.89,18,dose
salt,run1,120856,0.9407,S,25.0,14.89,18,dose
salt,run1,120951,0.9407,S,25.0,14.89,18,dose
salt,run1,121045,0.9407,S,25.0,14.89,18,dose
salt,run1,121141,0.9407,S,25.0,14.89,18,dose
salt,run1,121237,0.9407,S,25.0,14.89,18,dose
salt,run1,121333,0.9407,S,25.0,14.89,18,dose
salt,run1,121429,0.9407,S,25.0,14.89,18,dose
salt,run1,121525,0.9407,S,25.0,14.89,18,dose
salt,run1,121620,0.9407,S,25.0,14.89,18,dose
salt,run1,121716,0.9407,S,25.0,14.89,18,dose
salt,run1,121812,0.9407,S,25.0,14.89,18,dose
salt,run1,121917,0.9407,S,25.0,14.89,18,dose
salt,run1,122011,0.9407,S,25.0,14.89,18,dose
salt,run1,122105,0.9407,S,25.0,14.89,18,dose
salt,run1,122199,0.9407,S,25.0,14.89,18,dose
salt,run1,122293,0.9407,S,25.0,14.89,18,dose
salt,run1,122387,0.9407,S,25.0,14.89,18,dose
salt,run1,122481,0.9407,S,25.0,14.89,18,dose
salt,run1,122577,0.9407,S,25.0,14.89,18,dose
salt,run1,122673,0.9407,S,25.0,14.89,18,dose
salt,run1,122767,0.9407,S,25.0,14.89,18,dose
salt,run1,122862,0.9407,S,25.0,14.89,18,dose
salt,run1,122958,0.9407,S,25.0,14.89,18,dose
salt,run1,123054,0.9407,S,25.0,14.89,18,dose
salt,run1,123150,0.9407,S,25.0,14.89,18,dose
salt,run1,123246,0.9407,S,25.0,14.89,18,dose
salt,run1,123342,0.9407,S,25.0,14.89,18,dose
salt,run1,123437,0.9407,S,25.0,14.89,18,dose
salt,run1,123915,0.9407,S,25.0,0.00,20,dose
salt,run1,124010,0.9407,S,25.0,14.89,20,dose
salt,run1,124106,0.9407,S,25.0,14.89,20,dose
salt,run1,124202,0.9407,S,25.0,14.89,20,dose
salt,run1,124298,0.9407,S,25.0,14.89,20,dose
salt,run1,124394,0.9407,S,25.0,14.89,20,dose
salt,run1,124490,0.9407,S,25.0,14.89,20,dose
salt,run1,124584,0.9407,S,25.0,14.89,20,dose
salt,run1,124679,0.9407,S,25.0,14.89,20,dose
salt,run1,124775,0.9407,S,25.0,14.89,20,dose
salt,run1,124871,0.9407,S,25.0,14.89,20,dose
salt,run1,124967,0.9407,S,25.0,14.89,20,dose
salt,run1,125063,0.9407,S,25.0,14.89,20,dose
salt,run1,125159,0.9407,S,25.0,14.89,20,dose
salt,run1,125254,0.9407,S,25.0,14.89,20,dose
salt,run1,125350,0.9407,S,25.0,14.89,20,dose
salt,run1,125444,0.9407,S,25.0,14.89,20,dose
salt,run1,125540,0.9407,S,25.0,14.89,20,dose
salt,run1,125636,0.9407,S,25.0,14.89,20,dose
salt,run1,125732,0.9407,S,25.0,14.89,20,dose
salt,run1,125827,0.9407,S,25.0,14.89,20,dose
salt,run1,125924,0.9407,S,25.0,14.89,20,dose
salt,run1,126019,0.9407,S,25.0,14.89,20,dose
salt,run1,126115,0.9407,S,25.0,14.89,20,dose
salt,run1,126211,0.9407,S,25.0,14.89,20,dose
salt,run1,126305,0.9407,S,25.0,14.89,20,dose
salt,run1,126401,0.9407,S,25.0,14.89,20,dose
salt,run1,126496,0.9407,S,25.0,14.89,20,dose
salt,run1,126592,0.9407,S,25.0,14.89,20,dose
salt,run1,126688,0.9407,S,25.0,14.89,20,dose
salt,run1,126784,0.9407,S,25.0,14.89,20,dose
salt,run1,126880,0.9407,S,25.0,14.89,20,dose
salt,run1,126976,0.9407,S,25.0,14.89,20,dose
salt,run1,127071,0.9407,S,25.0,14.89,20,dose
salt,run1,127167,0.9407,S,25.0,14.89,20,dose
salt,run1,127261,0.9407,S,25.0,14.89,20,dose
salt,run1,127357,0.9407,S,25.0,14.89,20,dose
salt,run1,127453,0.9407,S,25.0,14.89,20,dose
salt,run1,127549,0.9407,S,25.0,14.89,20,dose
salt,run1,127645,0.9407,S,25.0,14.89,20,dose
salt,run1,127740,0.9407,S,25.0,14.89,20,dose
salt,run1,127836,0.9407,S,25.0,14.89,20,dose
salt,run1,127932,0.9407,S,25.0,14.89,20,dose
salt,run1,128028,0.9407,S,25.0,14.89,20,dose
salt,run1,128122,0.9407,S,25.0,14.89,20,dose
salt,run1,128227,0.9407,S,25.0,14.89,20,dose
salt,run1,128321,0.9407,S,25.0,14.89,20,dose
salt,run1,128415,0.9407,S,25.0,14.89,20,dose
salt,run1,128509,0.9407,S,25.0,14.89,20,dose
salt,run1,128603,0.9407,S,25.0,14.89,20,dose
salt,run1,128697,0.9407,S,25.0,14.89,20,dose
salt,run1,128793,0.9407,S,25.0,14.89,20,dose
salt,run1,128889,0.9407,S,25.0,14.89,20,dose
salt,run1,128983,0.9407,S,25.0,14.89,20,dose
salt,run1,129078,0.9407,S,25.0,14.89,20,dose
salt,run1,129174,0.9407,S,25.0,14.89,20,dose
salt,run1,129270,0.9407,S,25.0,14.89,20,dose
salt,run1,129366,0.9407,S,25.0,14.89,20,dose
salt,run1,129462,0.9407,S,25.0,14.89,20,dose
salt,run1,129558,0.9407,S,25.0,14.89,20,dose
salt,run1,129653,0.9407,S,25.0,14.89,20,dose
salt,run1,129749,0.9407,S,25.0,14.89,20,dose
salt,run1,129845,0.9407,S,25.0,14.89,20,dose
salt,run1,129939,0.9407,S,25.0,14.89,20,dose
salt,run1,130035,0.9407,S,25.0,14.89,20,dose
salt,run1,130131,0.9407,S,25.0,14.89,20,dose
salt,run1,130226,0.9407,S,25.0,14.89,20,dose
salt,run1,130322,0.9407,S,25.0,14.89,20,dose
salt,run1,130418,0.9407,S,25.0,14.89,20,dose
salt,run1,130514,0.9407,S,25.0,14.89,20,dose
salt,run1,130610,0.9407,S,25.0,14.89,20,dose
salt,run1,130706,0.9407,S,25.0,14.89,20,dose
salt,run1,130800,0.9407,S,25.0,14.89,20,dose
salt,run1,130895,0.9407,S,25.0,14.89,20,dose
salt,run1,130991,0.9407,S,25.0,14.89,20,dose
salt,run1,131087,0.9407,S,25.0,14.89,20,dose
salt,run1,131183,0.9407,S,25.0,14.89,20,dose
salt,run1,131279,0.9407,S,25.0,14.89,20,dose
salt,run1,131375,0.9407,S,25.0,14.89,20,dose
salt,run1,131471,0.9407,S,25.0,14.89,20,dose
salt,run1,131566,0.9407,S,25.0,14.89,20,dose
salt,run1,131660,0.9407,S,25.0,14.89,20,dose
salt,run1,131756,0.9407,S,25.0,14.89,20,dose
salt,run1,131852,0.9407,S,25.0,14.89,20,dose
salt,run1,131948,0.9407,S,25.0,14.89,20,dose
salt,run1,132044,0.9407,S,25.0,14.89,20,dose
salt,run1,132140,0.9407,S,25.0,14.89,20,dose
salt,run1,132235,0.9407,S,25.0,14.89,20,dose
salt,run1,132331,0.9407,S,25.0,14.89,20,dose
salt,run1,132427,0.9407,S,25.0,14.89,20,dose
salt,run1,132523,0.9407,S,25.0,14.89,20,dose
salt,run1,132617,0.9407,S,25.0,14.89,20,dose
salt,run1,132713,0.9407,S,25.0,14.89,20,dose
salt,run1,132808,0.9407,S,25.0,14.89,20,dose
salt,run1,132904,0.9407,S,25.0,14.89,20,dose
salt,run1,133000,0.9407,S,25.0,14.89,20,dose
salt,run1,133096,0.9407,S,25.0,14.89,20,dose
salt,run1,133192,0.9407,S,25.0,14.89,20,dose
salt,run1,133288,0.9407,S,25.0,14.89,20,dose
salt,run1,133383,0.9407,S,25.0,14.89,20,dose
salt,run1,133477,0.9407,S,25.0,14.89,20,dose
salt,run1,133956,0.9407,S,25.0,0.00,22,dose
salt,run1,134052,0.9407,S,25.0,14.89,22,dose
salt,run1,134148,0.9407,S,25.0,14.89,22,dose
salt,run1,134244,0.9407,S,25.0,14.89,22,dose
salt,run1,134338,0.9407,S,25.0,14.89,22,dose
salt,run1,134434,0.9407,S,25.0,14.89,22,dose
salt,run1,134539,0.9407,S,25.0,14.89,22,dose
salt,run1,134633,0.9407,S,25.0,14.89,22,dose
salt,run1,134727,0.9407,S,25.0,14.89,22,dose
salt,run1,134821,0.9407,S,25.0,14.89,22,dose
salt,run1,134915,0.9407,S,25.0,14.89,22,dose
salt,run1,135009,0.9407,S,25.0,14.89,22,dose
salt,run1,135105,0.9407,S,25.0,14.89,22,dose
salt,run1,135199,0.9407,S,25.0,14.89,22,dose
salt,run1,135294,0.9407,S,25.0,14.89,22,dose
salt,run1,135390,0.9407,S,25.0,14.89,22,dose
salt,run1,135486,0.9407,S,25.0,14.89,22,dose
salt,run1,135582,0.9407,S,25.0,14.89,22,dose
salt,run1,135678,0.9407,S,25.0,14.89,22,dose
salt,run1,135774,0.9407,S,25.0,14.89,22,dose
salt,run1,135869,0.9407,S,25.0,14.89,22,dose
salt,run1,135965,0.9407,S,25.0,14.89,22,dose
salt,run1,136061,0.9407,S,25.0,14.89,22,dose
salt,run1,136155,0.9407,S,25.0,14.89,22,dose
salt,run1,136251,0.9407,S,25.0,14.89,22,dose
salt,run1,136347,0.9407,S,25.0,14.89,22,dose
salt,run1,136442,0.9407,S,25.0,14.89,22,dose
salt,run1,136538,0.9407,S,25.0,14.89,22,dose
salt,run1,136634,0.9407,S,25.0,14.89,22,dose
salt,run1,136730,0.9407,S,25.0,14.89,22,dose
salt,run1,136826,0.9407,S,25.0,14.89,22,dose
salt,run1,136922,0.9407,S,25.0,14.89,22,dose
salt,run1,137016,0.9407,S,25.0,14.89,22,dose
salt,run1,137111,0.9407,S,25.0,14.89,22,dose
salt,run1,137207,0.9407,S,25.0,14.89,22,dose
salt,run1,137303,0.9407,S,25.0,14.89,22,dose
salt,run1,137399,0.9407,S,25.0,14.89,22,dose
salt,run1,137495,0.9407,S,25.0,14.89,22,dose
salt,run1,137591,0.9407,S,25.0,14.89,22,dose
salt,run1,137686,0.9407,S,25.0,14.89,22,dose
salt,run1,137782,0.9407,S,25.0,14.89,22,dose
salt,run1,137876,0.9407,S,25.0,14.89,22,dose
salt,run1,137972,0.9407,S,25.0,14.89,22,dose
salt,run1,138068,0.9407,S,25.0,14.89,22,dose
salt,run1,138164,0.9407,S,25.0,14.89,22,dose
salt,run1,138260,0.9407,S,25.0,14.89,22,dose
salt,run1,138355,0.9407,S,25.0,14.89,22,dose
salt,run1,138451,0.9407,S,25.0,14.89,22,dose
salt,run1,138547,0.9407,S,25.0,14.89,22,dose
salt,run1,138643,0.9407,S,25.0,14.89,22,dose
salt,run1,138739,0.9407,S,25.0,14.89,22,dose
salt,run1,138833,0.9407,S,25.0,14.89,22,dose
salt,run1,138929,0.9407,S,25.0,14.89,22,dose
salt,run1,139025,0.9407,S,25.0,14.89,22,dose
salt,run1,139120,0.9407,S,25.0,14.89,22,dose
salt,run1,139216,0.9407,S,25.0,14.89,22,dose
salt,run1,139312,0.9407,S,25.0,14.89,22,dose
salt,run1,139408,0.9407,S,25.0,14.89,22,dose
salt,run1,139504,0.9407,S,25.0,14.89,22,dose
salt,run1,139600,0.9407,S,25.0,14.89,22,dose
salt,run1,139694,0.9407,S,25.0,14.89,22,dose
salt,run1,139789,0.9407,S,25.0,14.89,22,dose
salt,run1,139885,0.9407,S,25.0,14.89,22,dose
salt,run1,139981,0.9407,S,25.0,14.89,22,dose
salt,run1,140077,0.9407,S,25.0,14.89,22,dose
salt,run1,140172,0.9407,S,25.0,14.89,22,dose
salt,run1,140268,0.9407,S,25.0,14.89,22,dose
salt,run1,140364,0.9407,S,25.0,14.89,22,dose
salt,run1,140471,0.9407,S,25.0,14.89,22,dose
salt,run1,140565,0.9407,S,25.0,14.89,22,dose
salt,run1,140659,0.9407,S,25.0,14.89,22,dose
salt,run1,140753,0.9407,S,25.0,14.89,22,dose
salt,run1,140847,0.9407,S,25.0,14.89,22,dose
salt,run1,140941,0.9407,S,25.0,14.89,22,dose
salt,run1,141035,0.9407,S,25.0,14.89,22,dose
salt,run1,141129,0.9407,S,25.0,14.89,22,dose
salt,run1,141225,0.9407,S,25.0,14.89,22,dose
salt,run1,141321,0.9407,S,25.0,14.89,22,dose
salt,run1,141417,0.9407,S,25.0,14.89,22,dose
salt,run1,141511,0.9407,S,25.0,14.89,22,dose
salt,run1,141606,0.9407,S,25.0,14.89,22,dose
salt,run1,141702,0.9407,S,25.0,14.89,22,dose
salt,run1,141798,0.9407,S,25.0,14.89,22,dose
salt,run1,141894,0.9407,S,25.0,14.89,22,dose
salt,run1,141990,0.9407,S,25.0,14.89,22,dose
salt,run1,142086,0.9407,S,25.0,14.89,22,dose
salt,run1,142181,0.9407,S,25.0,14.89,22,dose
salt,run1,142277,0.9407,S,25.0,14.89,22,dose
salt,run1,142371,0.9407,S,25.0,14.89,22,dose
salt,run1,142467,0.9407,S,25.0,14.89,22,dose
salt,run1,142563,0.9407,S,25.0,14.89,22,dose
salt,run1,142659,0.9407,S,25.0,14.89,22,dose
salt,run1,142754,0.9407,S,25.0,14.89,22,dose
salt,run1,142850,0.9407,S,25.0,14.89,22,dose
salt,run1,142946,0.9407,S,25.0,14.89,22,dose
salt,run1,143042,0.9407,S,25.0,14.89,22,dose
salt,run1,143138,0.9407,S,25.0,14.89,22,dose
salt,run1,143232,0.9407,S,25.0,14.89,22,dose
salt,run1,143328,0.9407,S,25.0,14.89,22,dose
salt,run1,143423,0.9407,S,25.0,14.89,22,dose
salt,run1,143519,0.9407,S,25.0,14.89,22,dose
salt,run1,143998,0.9407,S,25.0,0.00,24,dose
salt,run1,144094,0.9407,S,25.0,14.89,24,dose
salt,run1,144188,0.9407,S,25.0,14.89,24,dose
salt,run1,144284,0.9407,S,25.0,14.89,24,dose
salt,run1,144380,0.9407,S,25.0,14.89,24,dose
salt,run1,144476,0.9407,S,25.0,14.89,24,dose
salt,run1,144572,0.9407,S,25.0,14.89,24,dose
salt,run1,144667,0.9407,S,25.0,14.89,24,dose
salt,run1,144763,0.9407,S,25.0,14.89,24,dose
salt,run1,144859,0.9407,S,25.0,14.89,24,dose
salt,run1,144955,0.9407,S,25.0,14.89,24,dose
salt,run1,145049,0.9407,S,25.0,14.89,24,dose
salt,run1,145145,0.9407,S,25.0,14.89,24,dose
salt,run1,145240,0.9407,S,25.0,14.89,24,dose
salt,run1,145336,0.9407,S,25.0,14.89,24,dose
salt,run1,145432,0.9407,S,25.0,14.89,24,dose
salt,run1,145528,0.9407,S,25.0,14.89,24,dose
salt,run1,145624,0.9407,S,25.0,14.89,24,dose
salt,run1,145720,0.9407,S,25.0,14.89,24,dose
salt,run1,145816,0.9407,S,25.0,14.89,24,dose
salt,run1,145910,0.9407,S,25.0,14.89,24,dose
salt,run1,146005,0.9407,S,25.0,14.89,24,dose
salt,run1,146101,0.9407,S,25.0,14.89,24,dose
salt,run1,146197,0.9407,S,25.0,14.89,24,dose
salt,run1,146293,0.9407,S,25.0,14.89,24,dose
salt,run1,146389,0.9407,S,25.0,14.89,24,dose
salt,run1,146484,0.9407,S,25.0,14.89,24,dose
salt,run1,146580,0.9407,S,25.0,14.89,24,dose
salt,run1,146676,0.9407,S,25.0,14.89,24,dose
salt,run1,146783,0.9407,S,25.0,14.89,24,dose
salt,run1,146877,0.9407,S,25.0,14.89,24,dose
salt,run1,146971,0.9407,S,25.0,14.89,24,dose
salt,run1,147065,0.9407,S,25.0,14.89,24,dose
salt,run1,147159,0.9407,S,25.0,14.89,24,dose
salt,run1,147253,0.9407,S,25.0,14.89,24,dose
salt,run1,147347,0.9407,S,25.0,14.89,24,dose
salt,run1,147441,0.9407,S,25.0,14.89,24,dose
salt,run1,147537,0.9407,S,25.0,14.89,24,dose
salt,run1,147633,0.9407,S,25.0,14.89,24,dose
salt,run1,147727,0.9407,S,25.0,14.89,24,dose
salt,run1,147822,0.9407,S,25.0,14.89,24,dose
salt,run1,147918,0.9407,S,25.0,14.89,24,dose
salt,run1,148014,0.9407,S,25.0,14.89,24,dose
salt,run1,148110,0.9407,S,25.0,14.89,24,dose
salt,run1,148206,0.9407,S,25.0,14.89,24,dose
salt,run1,148302,0.9407,S,25.0,14.89,24,dose
salt,run1,148397,0.9407,S,25.0,14.89,24,dose
salt,run1,148493,0.9407,S,25.0,14.89,24,dose
salt,run1,148587,0.9407,S,25.0,14.89,24,dose
salt,run1,148683,0.9407,S,25.0,14.89,24,dose
salt,run1,148779,0.9407,S,25.0,14.89,24,dose
salt,run1,148875,0.9407,S,25.0,14.89,24,dose
salt,run1,148971,0.9407,S,25.0,14.89,24,dose
salt,run1,149066,0.9407,S,25.0,14.89,24,dose
salt,run1,149162,0.9407,S,25.0,14.89,24,dose
salt,run1,149258,0.9407,S,25.0,14.89,24,dose
salt,run1,149354,0.9407,S,25.0,14.89,24,dose
salt,run1,149448,0.9407,S,25.0,14.89,24,dose
salt,run1,149544,0.9407,S,25.0,14.89,24,dose
salt,run1,149639,0.9407,S,25.0,14.89,24,dose
salt,run1,149735,0.9407,S,25.0,14.89,24,dose
salt,run1,149831,0.9407,S,25.0,14.89,24,dose
salt,run1,149927,0.9407,S,25.0,14.89,24,dose
salt,run1,150023,0.9407,S,25.0,14.89,24,dose
salt,run1,150119,0.9407,S,25.0,14.89,24,dose
salt,run1,150214,0.9407,S,25.0,14.89,24,dose
salt,run1,150310,0.9407,S,25.0,14.89,24,dose
salt,run1,150404,0.9407,S,25.0,14.89,24,dose
salt,run1,150500,0.9407,S,25.0,14.89,24,dose
salt,run1,150596,0.9407,S,25.0,14.89,24,dose
salt,run1,150692,0.9407,S,25.0,14.89,24,dose
salt,run1,150787,0.9407,S,25.0,14.89,24,dose
salt,run1,150883,0.9407,S,25.0,14.89,24,dose
salt,run1,150979,0.9407,S,25.0,14.89,24,dose
salt,run1,151075,0.9407,S,25.0,14.89,24,dose
salt,run1,151171,0.9407,S,25.0,14.89,24,dose
salt,run1,151265,0.9407,S,25.0,14.89,24,dose
salt,run1,151361,0.9407,S,25.0,14.89,24,dose
salt,run1,151457,0.9407,S,25.0,14.89,24,dose
salt,run1,151552,0.9407,S,25.0,14.89,24,dose
salt,run1,151648,0.9406,S,25.0,14.89,24,dose
salt,run1,151744,0.9406,S,25.0,14.91,24,dose
salt,run1,151840,0.9406,S,25.0,14.91,24,dose
salt,run1,151936,0.9406,S,25.0,14.92,24,dose
salt,run1,152032,0.9406,S,25.0,14.92,24,dose
salt,run1,152126,0.9406,S,25.0,14.92,24,dose
salt,run1,152221,0.9406,S,25.0,14.92,24,dose
salt,run1,152317,0.9406,S,25.0,14.92,24,dose
salt,run1,152413,0.9406,S,25.0,14.92,24,dose
salt,run1,152509,0.9406,S,25.0,14.92,24,dose
salt,run1,152605,0.9406,S,25.0,14.92,24,dose
salt,run1,152712,0.9406,S,25.0,14.92,24,dose
salt,run1,152806,0.9406,S,25.0,14.92,24,dose
salt,run1,152900,0.9406,S,25.0,14.92,24,dose
salt,run1,152994,0.9406,S,25.0,14.92,24,dose
salt,run1,153088,0.9406,S,25.0,14.92,24,dose
salt,run1,153182,0.9406,S,25.0,14.92,24,dose
salt,run1,153276,0.9406,S,25.0,14.91,24,dose
salt,run1,153370,0.9406,S,25.0,14.91,24,dose
salt,run1,153465,0.9406,S,25.0,14.91,24,dose
salt,run1,153561,0.9406,S,25.0,14.91,24,dose
salt,run1,154038,0.9406,S,25.0,0.00,26,dose
salt,run1,154134,0.9406,S,25.0,14.91,26,dose
salt,run1,154230,0.9406,S,25.0,14.91,26,dose
salt,run1,154326,0.9406,S,25.0,14.91,26,dose
salt,run1,154422,0.9406,S,25.0,14.91,26,dose
salt,run1,154518,0.9406,S,25.0,14.91,26,dose
salt,run1,154613,0.9406,S,25.0,14.91,26,dose
salt,run1,154709,0.9406,S,25.0,14.91,26,dose
salt,run1,154803,0.9406,S,25.0,14.91,26,dose
salt,run1,154899,0.9406,S,25.0,14.91,26,dose
salt,run1,154995,0.9406,S,25.0,14.91,26,dose
salt,run1,155091,0.9406,S,25.0,14.91,26,dose
salt,run1,155187,0.9406,S,25.0,14.91,26,dose
salt,run1,155282,0.9406,S,25.0,14.91,26,dose
salt,run1,155378,0.9406,S,25.0,14.91,26,dose
salt,run1,155474,0.9406,S,25.0,14.91,26,dose
salt,run1,155570,0.9406,S,25.0,14.91,26,dose
salt,run1,155666,0.9406,S,25.0,14.91,26,dose
salt,run1,155760,0.9406,S,25.0,14.91,26,dose
salt,run1,155855,0.9407,S,25.0,14.91,26,dose
salt,run1,155951,0.9407,S,25.0,14.90,26,dose
salt,run1,156047,0.9407,S,25.0,14.89,26,dose
salt,run1,156143,0.9407,S,25.0,14.89,26,dose
salt,run1,156239,0.9407,S,25.0,14.89,26,dose
salt,run1,156335,0.9407,S,25.0,14.89,26,dose
salt,run1,156431,0.9407,S,25.0,14.88,26,dose
salt,run1,156526,0.9407,S,25.0,14.88,26,dose
salt,run1,156620,0.9407,S,25.0,14.88,26,dose
salt,run1,156716,0.9407,S,25.0,14.88,26,dose
salt,run1,156812,0.9407,S,25.0,14.88,26,dose
salt,run1,156908,0.9407,S,25.0,14.88,26,dose
salt,run1,157004,0.9407,S,25.0,14.88,26,dose
salt,run1,157099,0.9407,S,25.0,14.88,26,dose
salt,run1,157195,0.9407,S,25.0,14.88,26,dose
salt,run1,157291,0.9407,S,25.0,14.88,26,dose
salt,run1,157387,0.9407,S,25.0,14.89,26,dose
salt,run1,157481,0.9407,S,25.0,14.89,26,dose
salt,run1,157577,0.9407,S,25.0,14.89,26,dose
salt,run1,157673,0.9407,S,25.0,14.89,26,dose
salt,run1,157768,0.9407,S,25.0,14.89,26,dose
salt,run1,157864,0.9407,S,25.0,14.89,26,dose
salt,run1,157960,0.9407,S,25.0,14.89,26,dose
salt,run1,158056,0.9407,S,25.0,14.89,26,dose
salt,run1,158152,0.9407,S,25.0,14.89,26,dose
salt,run1,158248,0.9407,S,25.0,14.89,26,dose
salt,run1,158343,0.9407,S,25.0,14.89,26,dose
salt,run1,158437,0.9407,S,25.0,14.89,26,dose
salt,run1,158533,0.9407,S,25.0,14.89,26,dose
salt,run1,158629,0.9407,S,25.0,14.89,26,dose
salt,run1,158725,0.9407,S,25.0,14.89,26,dose
salt,run1,158821,0.9407,S,25.0,14.89,26,dose
salt,run1,158917,0.9407,S,25.0,14.89,26,dose
salt,run1,159024,0.9407,S,25.0,14.89,26,dose
salt,run1,159118,0.9407,S,25.0,14.89,26,dose
salt,run1,159212,0.9407,S,25.0,14.89,26,dose
salt,run1,159306,0.9407,S,25.0,14.89,26,dose
salt,run1,159400,0.9407,S,25.0,14.89,26,dose
salt,run1,159494,0.9407,S,25.0,14.89,26,dose
salt,run1,159588,0.9407,S,25.0,14.89,26,dose
salt,run1,159682,0.9407,S,25.0,14.89,26,dose
salt,run1,159777,0.9407,S,25.0,14.89,26,dose
salt,run1,159873,0.9407,S,25.0,14.89,26,dose
salt,run1,159969,0.9407,S,25.0,14.89,26,dose
salt,run1,160065,0.9407,S,25.0,14.89,26,dose
salt,run1,160159,0.9407,S,25.0,14.89,26,dose
salt,run1,160255,0.9407,S,25.0,14.89,26,dose
salt,run1,160350,0.9407,S,25.0,14.89,26,dose
salt,run1,160446,0.9407,S,25.0,14.89,26,dose
salt,run1,160542,0.9407,S,25.0,14.89,26,dose
salt,run1,160638,0.9407,S,25.0,14.89,26,dose
salt,run1,160734,0.9407,S,25.0,14.89,26,dose
salt,run1,160830,0.9407,S,25.0,14.89,26,dose
salt,run1,160925,0.9407,S,25.0,14.89,26,dose
salt,run1,161019,0.9407,S,25.0,14.89,26,dose
salt,run1,161115,0.9407,S,25.0,14.89,26,dose
salt,run1,161211,0.9407,S,25.0,14.89,26,dose
salt,run1,161307,0.9407,S,25.0,14.89,26,dose
salt,run1,161403,0.9407,S,25.0,14.89,26,dose
salt,run1,161499,0.9407,S,25.0,14.89,26,dose
salt,run1,161594,0.9407,S,25.0,14.89,26,dose
salt,run1,161690,0.9407,S,25.0,14.89,26,dose
salt,run1,161786,0.9407,S,25.0,14.89,26,dose
salt,run1,161882,0.9407,S,25.0,14.89,26,dose
salt,run1,161976,0.9407,S,25.0,14.89,26,dose
salt,run1,162072,0.9407,S,25.0,14.89,26,dose
salt,run1,162167,0.9407,S,25.0,14.89,26,dose
salt,run1,162263,0.9407,S,25.0,14.89,26,dose
salt,run1,162359,0.9407,S,25.0,14.89,26,dose
salt,run1,162455,0.9407,S,25.0,14.89,26,dose
salt,run1,162551,0.9407,S,25.0,14.89,26,dose
salt,run1,162647,0.9407,S,25.0,14.89,26,dose
salt,run1,162742,0.9407,S,25.0,14.89,26,dose
salt,run1,162836,0.9407,S,25.0,14.89,26,dose
salt,run1,162932,0.9407,S,25.0,14.89,26,dose
salt,run1,163028,0.9407,S,25.0,14.89,26,dose
salt,run1,163124,0.9407,S,25.0,14.89,26,dose
salt,run1,163220,0.9407,S,25.0,14.89,26,dose
salt,run1,163316,0.9407,S,25.0,14.89,26,dose
salt,run1,163411,0.9407,S,25.0,14.89,26,dose
salt,run1,163507,0.9407,S,25.0,14.89,26,dose
salt,run1,163603,0.9407,S,25.0,14.89,26,dose
salt,run1,164080,0.9407,S,25.0,0.00,28,dose
salt,run1,164176,0.9407,S,25.0,14.89,28,dose
salt,run1,164272,0.9407,S,25.0,14.89,28,dose
salt,run1,164368,0.9407,S,25.0,14.89,28,dose
salt,run1,164464,0.9407,S,25.0,14.89,28,dose
salt,run1,164560,0.9407,S,25.0,14.89,28,dose
salt,run1,164654,0.9407,S,25.0,14.89,28,dose
salt,run1,164749,0.9407,S,25.0,14.89,28,dose
salt,run1,164845,0.9407,S,25.0,14.89,28,dose
salt,run1,164941,0.9407,S,25.0,14.89,28,dose
